TIME,moduletemperature_forecast,SITE,COUNTRY,STATE,CUSTOMER,YEAR,MONTH,DATE,Actual_moduletemperature,Hour-Min,Month-Date
2019-02-25 16:10,33.99456247,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,33,16:10:00,2-25
2019-02-25 16:20,33.54905581,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,32.9,16:20:00,2-25
2019-02-25 16:30,32.85458835,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,31.7,16:30:00,2-25
2019-02-25 16:40,31.76919765,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,31.2,16:40:00,2-25
2019-02-25 16:50,31.01189866,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,30.5,16:50:00,2-25
2019-02-25 17:00,30.51023998,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,30,17:00:00,2-25
2019-02-25 17:10,29.18029288,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,29.3,17:10:00,2-25
2019-02-25 17:20,27.54795831,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,28.4,17:20:00,2-25
2019-02-25 17:30,26.50405749,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,27.8,17:30:00,2-25
2019-02-25 17:40,26.00662736,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,26.7,17:40:00,2-25
2019-02-25 17:50,25.19763666,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,25.7,17:50:00,2-25
2019-02-25 18:00,24.74659935,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,25,18:00:00,2-25
2019-02-25 18:10,24.04433628,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,24,18:10:00,2-25
2019-02-25 18:20,23.10003175,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,23,18:20:00,2-25
2019-02-25 18:30,22.102211,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,21.9,18:30:00,2-25
2019-02-25 18:40,21.24628552,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,20.9,18:40:00,2-25
2019-02-25 18:50,20.89029164,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,20,18:50:00,2-25
2019-02-25 19:00,20.08997019,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,19,19:00:00,2-25
2019-02-25 19:10,19.68728926,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,18.1,19:10:00,2-25
2019-02-25 19:20,19.22880778,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,17.1,19:20:00,2-25
2019-02-25 19:30,18.77026636,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,17,19:30:00,2-25
2019-02-25 19:40,18.41396238,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,16.5,19:40:00,2-25
2019-02-25 19:50,18.41563632,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,16,19:50:00,2-25
2019-02-25 20:00,18.31544881,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,16,20:00:00,2-25
2019-02-25 20:10,17.85225988,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,15.3,20:10:00,2-25
2019-02-25 20:20,17.43277904,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,15.5,20:20:00,2-25
2019-02-25 20:30,17.40702981,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,16,20:30:00,2-25
2019-02-25 20:40,17.23105118,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,16,20:40:00,2-25
2019-02-25 20:50,17.09165457,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,15.7,20:50:00,2-25
2019-02-25 21:00,17.14645876,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,14.9,21:00:00,2-25
2019-02-25 21:10,16.59061993,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,14.1,21:10:00,2-25
2019-02-25 21:20,16.1259909,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,14,21:20:00,2-25
2019-02-25 21:30,16.09157309,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,13,21:30:00,2-25
2019-02-25 21:40,15.77475634,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,12.8,21:40:00,2-25
2019-02-25 21:50,15.97399818,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,12,21:50:00,2-25
2019-02-25 22:00,15.83077671,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,12,22:00:00,2-25
2019-02-25 22:10,15.81722299,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,12.7,22:10:00,2-25
2019-02-25 22:20,15.87968661,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,12.5,22:20:00,2-25
2019-02-25 22:30,15.78937564,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,12.4,22:30:00,2-25
2019-02-25 22:40,15.67255805,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,12.3,22:40:00,2-25
2019-02-25 22:50,15.06157169,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,12,22:50:00,2-25
2019-02-25 23:00,14.90214637,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,12,23:00:00,2-25
2019-02-25 23:10,14.65475246,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,12,23:10:00,2-25
2019-02-25 23:20,14.17598837,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,12,23:20:00,2-25
2019-02-25 23:30,14.16929217,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,12,23:30:00,2-25
2019-02-25 23:40,13.47275295,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,12.1,23:40:00,2-25
2019-02-25 23:50,13.34279871,Lexicon,INDIA,Gujarat,Vikram,2019,2,25,12,23:50:00,2-25
2019-02-26 00:00,11.81443067,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,12,00:00:00,2-26
2019-02-26 00:10,11.82500532,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,12,00:10:00,2-26
2019-02-26 00:20,11.43495263,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,12.2,00:20:00,2-26
2019-02-26 00:30,10.84432582,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,12.68421053,00:30:00,2-26
2019-02-26 00:40,10.85316354,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,12,00:40:00,2-26
2019-02-26 00:50,10.86149915,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,11.2,00:50:00,2-26
2019-02-26 01:00,10.56936254,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,11,01:00:00,2-26
2019-02-26 01:10,9.876780954,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,11.8,01:10:00,2-26
2019-02-26 01:20,9.483779233,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,12,01:20:00,2-26
2019-02-26 01:30,8.890381386,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,12.2,01:30:00,2-26
2019-02-26 01:40,8.896609461,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,12.3,01:40:00,2-26
2019-02-26 01:50,8.602485354,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,12.4,01:50:00,2-26
2019-02-26 02:00,8.008029095,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,12,02:00:00,2-26
2019-02-26 02:10,7.91325892,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,12.1,02:10:00,2-26
2019-02-26 02:20,7.918192862,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,12.2,02:20:00,2-26
2019-02-26 02:30,7.922847922,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,12.4,02:30:00,2-26
2019-02-26 02:40,7.927240043,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,12.9,02:40:00,2-26
2019-02-26 02:50,7.931384238,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,12.8,02:50:00,2-26
2019-02-26 03:00,7.835294693,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,12.3,03:00:00,2-26
2019-02-26 03:10,7.938984592,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,12.9,03:10:00,2-26
2019-02-26 03:20,7.942466849,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,12,03:20:00,2-26
2019-02-26 03:30,7.145753665,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,12,03:30:00,2-26
2019-02-26 03:40,6.948854985,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,11.7,03:40:00,2-26
2019-02-26 03:50,7.551781099,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,11.8,03:50:00,2-26
2019-02-26 04:00,7.954542935,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,11.1,04:00:00,2-26
2019-02-26 04:10,7.957150324,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,11.1,04:10:00,2-26
2019-02-26 04:20,7.959611909,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,12,04:20:00,2-26
2019-02-26 04:30,7.961936024,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,12,04:30:00,2-26
2019-02-26 04:40,7.964130665,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,12.2,04:40:00,2-26
2019-02-26 04:50,7.566203591,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,12,04:50:00,2-26
2019-02-26 05:00,6.968161541,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,11.8,05:00:00,2-26
2019-02-26 05:10,6.970010466,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,11.4,05:10:00,2-26
2019-02-26 05:20,6.971757021,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,11.7,05:20:00,2-26
2019-02-26 05:30,6.973407289,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,11.1,05:30:00,2-26
2019-02-26 05:40,6.974966947,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,11,05:40:00,2-26
2019-02-26 05:50,6.976441329,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,10.9,05:50:00,2-26
2019-02-26 06:00,6.977835467,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,10,06:00:00,2-26
2019-02-26 06:10,6.979154116,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,10,06:10:00,2-26
2019-02-26 06:20,6.980401771,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,10.6,06:20:00,2-26
2019-02-26 06:30,6.981582683,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,11,06:30:00,2-26
2019-02-26 06:40,6.982700869,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,11,06:40:00,2-26
2019-02-26 06:50,6.983760126,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,11,06:50:00,2-26
2019-02-26 07:00,6.984764018,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,11,07:00:00,2-26
2019-02-26 07:10,6.985715847,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,11,07:10:00,2-26
2019-02-26 07:20,6.986618535,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,11,07:20:00,2-26
2019-02-26 07:30,7.987474308,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,11.7,07:30:00,2-26
2019-02-26 07:40,9.588286573,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,12.3,07:40:00,2-26
2019-02-26 07:50,10.08905932,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,13.7,07:50:00,2-26
2019-02-26 08:00,11.58979372,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,14,08:00:00,2-26
2019-02-26 08:10,13.69049237,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,15.3,08:10:00,2-26
2019-02-26 08:20,15.79115828,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,17.4,08:20:00,2-26
2019-02-26 08:30,18.09179393,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,18.6,08:30:00,2-26
2019-02-26 08:40,20.39240191,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,18.4,08:40:00,2-26
2019-02-26 08:50,21.99298489,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,19.9,08:50:00,2-26
2019-02-26 09:00,23.99354427,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,22.8,09:00:00,2-26
2019-02-26 09:10,25.62566153,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,25.1,09:10:00,2-26
2019-02-26 09:20,26.994602,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,27.4,09:20:00,2-26
2019-02-26 09:30,28.69135759,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,29.2,09:30:00,2-26
2019-02-26 09:40,30.28624795,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,30.9,09:40:00,2-26
2019-02-26 09:50,30.1114828,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,32.9,09:50:00,2-26
2019-02-26 10:00,30.23945634,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,34.8,10:00:00,2-26
2019-02-26 10:10,30.74946447,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,35.4,10:10:00,2-26
2019-02-26 10:20,31.46221371,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,35.8,10:20:00,2-26
2019-02-26 10:30,32.76390161,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,33.8,10:30:00,2-26
2019-02-26 10:40,33.26833279,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,33.1,10:40:00,2-26
2019-02-26 10:50,33.37826894,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,34.8,10:50:00,2-26
2019-02-26 11:00,34.17438602,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,35,11:00:00,2-26
2019-02-26 11:10,35.25392418,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,32.5,11:10:00,2-26
2019-02-26 11:20,35.55691458,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,31.3,11:20:00,2-26
2019-02-26 11:30,36.25160983,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,30.7,11:30:00,2-26
2019-02-26 11:40,36.5366303,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,29.2,11:40:00,2-26
2019-02-26 11:50,37.02439988,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,29,11:50:00,2-26
2019-02-26 12:00,37.50663712,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,29.6,12:00:00,2-26
2019-02-26 12:10,37.2150908,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,30.5,12:10:00,2-26
2019-02-26 12:20,37.21801334,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,31.4,12:20:00,2-26
2019-02-26 12:30,37.02368741,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,32.5,12:30:00,2-26
2019-02-26 12:40,37.92107069,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,32.5,12:40:00,2-26
2019-02-26 12:50,37.53086901,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,33,12:50:00,2-26
2019-02-26 13:00,37.91443286,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,32.4,13:00:00,2-26
2019-02-26 13:10,37.03663942,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,34.4,13:10:00,2-26
2019-02-26 13:20,36.73399272,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,36.5,13:20:00,2-26
2019-02-26 13:30,37.03686097,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,37.3,13:30:00,2-26
2019-02-26 13:40,36.92729992,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,35.5,13:40:00,2-26
2019-02-26 13:50,36.93015632,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,33.5,13:50:00,2-26
2019-02-26 14:00,37.03162695,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,34.5,14:00:00,2-26
2019-02-26 14:10,36.9220496,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,35,14:10:00,2-26
2019-02-26 14:20,36.52212992,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,34.5,14:20:00,2-26
2019-02-26 14:30,36.04015031,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,38.6,14:30:00,2-26
2019-02-26 14:40,36.02641822,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,39.8,14:40:00,2-26
2019-02-26 14:50,36.01958385,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,36.5,14:50:00,2-26
2019-02-26 15:00,36.01412602,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,36.9,15:00:00,2-26
2019-02-26 15:10,35.61832708,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,42.2,15:10:00,2-26
2019-02-26 15:20,35.02942651,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,40.2,15:20:00,2-26
2019-02-26 15:30,34.82119775,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,35.4,15:30:00,2-26
2019-02-26 15:40,34.81434632,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,33.2,15:40:00,2-26
2019-02-26 15:50,34.50473132,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,31.2,15:50:00,2-26
2019-02-26 16:00,33.61305826,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,29.3,16:00:00,2-26
2019-02-26 16:10,33.01310052,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,28.3,16:10:00,2-26
2019-02-26 16:20,32.90899932,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,28,16:20:00,2-26
2019-02-26 16:30,31.71731906,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,27.3,16:30:00,2-26
2019-02-26 16:40,31.21597418,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,27,16:40:00,2-26
2019-02-26 16:50,30.50910586,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,26.2,16:50:00,2-26
2019-02-26 17:00,30.00637671,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,25.6,17:00:00,2-26
2019-02-26 17:10,29.30778684,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,25,17:10:00,2-26
2019-02-26 17:20,28.40643457,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,24.9,17:20:00,2-26
2019-02-26 17:30,27.80231999,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,24.1,17:30:00,2-26
2019-02-26 17:40,26.71062712,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,23.4,17:40:00,2-26
2019-02-26 17:50,25.70650962,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,23.1,17:50:00,2-26
2019-02-26 18:00,25.00791222,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,22.8,18:00:00,2-26
2019-02-26 18:10,24.00931355,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,22,18:10:00,2-26
2019-02-26 18:20,23.01209405,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,21.7,18:20:00,2-26
2019-02-26 18:30,21.91349307,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,21.3,18:30:00,2-26
2019-02-26 18:40,20.91074996,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,20.5,18:40:00,2-26
2019-02-26 18:50,20.01352728,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,20,18:50:00,2-26
2019-02-26 19:00,19.01492331,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,20,19:00:00,2-26
2019-02-26 19:10,18.11907915,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,19.4,19:10:00,2-26
2019-02-26 19:20,17.12047345,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,19,19:20:00,2-26
2019-02-26 19:30,17.00944375,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,18.8,19:30:00,2-26
2019-02-26 19:40,16.50669544,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,18.3,19:40:00,2-26
2019-02-26 19:50,16.01360892,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,18,19:50:00,2-26
2019-02-26 20:00,16.0122396,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,18,20:00:00,2-26
2019-02-26 20:10,15.31639108,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,18,20:10:00,2-26
2019-02-26 20:20,15.50673841,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,17.5,20:20:00,2-26
2019-02-26 20:30,15.99984589,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,17.1,20:30:00,2-26
2019-02-26 20:40,15.99985463,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,17,20:40:00,2-26
2019-02-26 20:50,15.70262359,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,17,20:50:00,2-26
2019-02-26 21:00,14.91505457,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,16.9,21:00:00,2-26
2019-02-26 21:10,14.11782261,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,17,21:10:00,2-26
2019-02-26 21:20,14.01368846,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,17.6,21:20:00,2-26
2019-02-26 21:30,13.02749855,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,18.2,21:30:00,2-26
2019-02-26 21:40,12.824744,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,17.9,21:40:00,2-26
2019-02-26 21:50,12.04131408,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,16.4,21:50:00,2-26
2019-02-26 22:00,12.04131956,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,16.3,22:00:00,2-26
2019-02-26 22:10,12.73166223,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,16.2,22:10:00,2-26
2019-02-26 22:20,12.53580818,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,16,22:20:00,2-26
2019-02-26 22:30,12.43581277,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,16,22:30:00,2-26
2019-02-26 22:40,12.33581711,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,15.9,22:40:00,2-26
2019-02-26 22:50,12.02891942,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,15.6,22:50:00,2-26
2019-02-26 23:00,12.02616257,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,15.1,23:00:00,2-26
2019-02-26 23:10,12.02202514,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,15.6,23:10:00,2-26
2019-02-26 23:20,12.01374644,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,15.2,23:20:00,2-26
2019-02-26 23:30,12.01374967,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,15,23:30:00,2-26
2019-02-26 23:40,12.10270988,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,15,23:40:00,2-26
2019-02-26 23:50,12.00271276,Lexicon,INDIA,Gujarat,Vikram,2019,2,26,15,23:50:00,2-26
2019-02-27 00:00,14.8286721,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,14.1,00:00:00,2-27
2019-02-27 00:10,14.66877144,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,14.2,00:10:00,2-27
2019-02-27 00:20,14.71236958,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,15,00:20:00,2-27
2019-02-27 00:30,15.04423527,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,15,00:30:00,2-27
2019-02-27 00:40,14.23205463,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,15,00:40:00,2-27
2019-02-27 00:50,13.31274475,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,15,00:50:00,2-27
2019-02-27 01:00,12.99228666,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,15,01:00:00,2-27
2019-02-27 01:10,13.66565871,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,15.1,01:10:00,2-27
2019-02-27 01:20,13.75371611,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,15.2,01:20:00,2-27
2019-02-27 01:30,13.84594157,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,14.8,01:30:00,2-27
2019-02-27 01:40,13.85030529,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,14,01:40:00,2-27
2019-02-27 01:50,13.85725293,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,14,01:50:00,2-27
2019-02-27 02:00,13.37109861,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,14,02:00:00,2-27
2019-02-27 02:10,13.38971007,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,14,02:10:00,2-27
2019-02-27 02:20,13.41374127,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,14,02:20:00,2-27
2019-02-27 02:30,13.54109133,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,13.1,02:30:00,2-27
2019-02-27 02:40,13.96967372,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,12.8,02:40:00,2-27
2019-02-27 02:50,13.80757239,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,12,02:50:00,2-27
2019-02-27 03:00,13.25180383,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,11.6,03:00:00,2-27
2019-02-27 03:10,13.79108636,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,11,03:10:00,2-27
2019-02-27 03:20,12.84646716,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,11,03:20:00,2-27
2019-02-27 03:30,12.78914294,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,11,03:30:00,2-27
2019-02-27 03:40,12.4429518,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,10.4,03:40:00,2-27
2019-02-27 03:50,12.5031174,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,10,03:50:00,2-27
2019-02-27 04:00,11.77133589,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,10,04:00:00,2-27
2019-02-27 04:10,11.73176819,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,10.7,04:10:00,2-27
2019-02-27 04:20,12.58612699,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,10,04:20:00,2-27
2019-02-27 04:30,12.55090626,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,10,04:30:00,2-27
2019-02-27 04:40,12.71582979,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,9.5,04:40:00,2-27
2019-02-27 04:50,12.48263175,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,8.9,04:50:00,2-27
2019-02-27 05:00,12.24935925,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,8.3,05:00:00,2-27
2019-02-27 05:10,11.82514565,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,8.2,05:10:00,2-27
2019-02-27 05:20,12.0960461,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,8,05:20:00,2-27
2019-02-27 05:30,11.47674512,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,8,05:30:00,2-27
2019-02-27 05:40,11.3542316,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,8,05:40:00,2-27
2019-02-27 05:50,11.23304293,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,7.4,05:50:00,2-27
2019-02-27 06:00,10.32049106,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,7,06:00:00,2-27
2019-02-27 06:10,10.3008083,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,7,06:10:00,2-27
2019-02-27 06:20,10.87669803,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,7,06:20:00,2-27
2019-02-27 06:30,11.25548423,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,7,06:30:00,2-27
2019-02-27 06:40,11.23895424,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,7,06:40:00,2-27
2019-02-27 06:50,11.22335867,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,7,06:50:00,2-27
2019-02-27 07:00,11.2086447,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,7,07:00:00,2-27
2019-02-27 07:10,11.19476248,Lexicon,INDIA,Gujarat,Vikram,2019,2,27,6.6,07:10:00,2-27
